id,text
420010204,啊咧，主人暈倒了！得快點做人工呼吸……唔唔，還是打針吧？
420010205,周瑜姐和孫策姐經常會來這裡看病，但是診療費到現在一次都沒有付啊。
420010301,請忍耐一下哦，肯定很痛的。
420010401,我可不是cosplay，我是真正的護士喔。我還有護士證呢，但是就是打針有點不太擅長而已……
420010501,-1
420010601,馬上幫您治療！
420010701,給我的飲料嗎？謝謝你~
420010801,下次針頭應該不會再紮歪了~
420010901,學習的任務更重了，學長一定要注意健康呀~
420011001,我已經是一名熟練的護士了！把你的手臂放心地伸出來吧！
420011101,啊，你別老給我穿這些奇奇怪怪的衣服嘛！
420011102,雖然換上了護士裝以外的衣服，但是護士的身份是不會變的！
420012801,有人需要幫助嗎？專業護士在這裡哦~
420011301,哼哼，我看你們都病的不輕，需要紮兩針~
420011401,嗚誒~我只是隨隊護士，不要打我啊~
420011501,-1
420011502,-1
420011503,-1
420011504,-1
420011601,從今往後，我也能像一個普通的學妹一樣陪伴在學長身邊了~
420011701,我正在照顧病人呢，安靜點~
420011801,學長的房間可要好好打掃一下，不乾淨的房間住著可是會生病的！
420011901,休息~休息~難得的安靜時間~
420012001,學長你的打工時間到了~
420012101,任務獎勵你自己收好，我有好病人要照顧，就不幫你收了~
420012201,誒誒誒？學園裡發生什麼了？我這裡的患者突然變多了~
420012301,呃，你送東西前就不會先調查一下別人的喜好嗎……
420012401,嗯，雖然不太能用得上，但還是謝謝你了~
420012501,這個……謝謝你的禮物，我很喜歡~
420012601,啊！歡迎回來，學長！
420020201,時間到了呢……該和黃忠去鍛練了。
420020202,我不喜歡一切浪費時間的活動，我也不覺得這些東西能使我愉悅。
420020203,能讓我動心的……只有力量唷。
420020204,並不是說強者就一定什麼都能得到，但是弱者肯定是什麼都得不到的。
420020205,為什麼如此拼命？希望強大需要理由嗎?
420020301,十年磨一劍，就在此刻。
420020401,你有著我所沒有的東西……讓我見識見識你的力量吧。在那之前我就跟著你了。
420020501,-1
420020601,全部消失吧！
420020701,是充滿力量的味道！多謝了！
420020801,黃忠在一天天變強，我可不能輸給她！
420020901,學習和鍛煉都不能放鬆！
420021001,現在，還有誰比我強！！
420021101,你就放心把裝備交給我吧！不會讓你吃虧的！
420021102,哦哦！這是習武之人夢寐以求的套裝！！
420022801,黃忠在哪裡？我正想和她切磋切磋呢！
420021301,這是堅持鍛煉的必然結果！
420021401,唔，可不能讓阿繡看到這幅慘樣……
420021501,-1
420021502,-1
420021503,-1
420021504,-1
420021601,一同變強吧，這樣就沒有什麼能成為橫亙在我們之間的障礙了！
420021701,你來的正好，不如一起鍛煉鍛煉吧！
420021801,不錯的房間~
420021901,空閒的時間拿來打盹可不行，快起來！
420022001,該去打工了！積累生活的經驗也是必不可少的修行！
420022101,該領任務獎勵了~
420022201,學園裡發生了新的事件，這可是不可多得的機會！讓我們展現一下鍛煉的成果吧！
420022301,這是什麽東西？意義不明！
420022401,嗯，謝謝你，我收下了~
420022501,這東西以前我沒見過，意外的不錯呢。嗯，祝我變得更強？謝謝你，我會努力的！
420022601,歡迎回來，學長！
420030201,力量！速度！就是一切。我是不會輸給任何人的！
420030202,喂！放學後到屋頂來！你敢不敢？
420030203,我只會做正確的事。不要在那邊囉哩叭唆的，說重點！
420030204,只要能接下我的一拳的話，無論是什麼，就聽你的一次吧！
420030205,啊……小……小瑜……你怎麼來啦？
420030301,賭上拳擊社社長之名！
420030401,我認同你了。從今天開始我就跟著你混了！我的拳頭可以擊破一切阻礙！請一定要多多讓我上場哦！
420030501,-1
420030601,拳擊風暴！
420030701,咕嘟~咕嘟~哈~真夠勁！
420030801,哈！哈！聽聽這拳頭的風聲，你不感到害怕嗎！
420030901,誒？升學了？我還沒學完上個學期的內容呢……
420031001,我已經這麼強了，小瑜一定會對我刮目相看的！
420031101,再怎麼堅硬的盔甲也接不住我全力的一拳！
420031102,戴上這幅拳套，不過是怕我的敵人被輕易秒殺罷了！哈哈哈哈！
420032801,今天也有挑戰者嘛！
420031301,我早說過你們會後悔的！
420031401,可惡，今天的狀態好差……
420031501,-1
420031502,-1
420031503,-1
420031504,-1
420031601,雖然這不是我的本意啦……但既然是學長提出來的，我又怎麼能拒絕呢……啊，但這不代表我已經徹底放棄小瑜了！……學長你不會介意吧？
420031701,喲，學長！
420031801,好大的房間！
420031901,喂！醒醒，醒醒！小瑜走過來了！怎麼辦！怎麼辦！！
420032001,哦！到了打工的時間了，學長要一起去嘛？
420032101,啊，危險，危險，差點就把今天的任務獎勵給忘了，學長你可千萬別忘了呀！
420032201,學校裡似乎發生了新的事件！你不想趕緊去看看嗎？
420032301,你送我這個是什麽意思？看不起我嗎？
420032401,謝謝你的禮物。
420032501,這禮物我很喜歡，謝謝了。沒想到你這麼瞭解我~
420032601,喲~學長！你回來啦！
420040201,百合花百合花~我是從哪兒來的，又該去往何處呢？
420040202,我已經一個人太久……太久了啊……
420040203,你也喜歡百合花嗎？
420040204,真正的快樂，到底是什麼呢？待在這裡有一天能夠知道嗎？
420040205,在我的庭院裡喝杯茶怎麼樣？
420040301,百合花們，歌唱吧。
420040401,這麼無趣的我，您也願意接受嗎？……謝謝！作為回禮，請您收下這束百合花吧。能喜歡上的話我會很開心的。
420040501,-1
420040601,凍結吧！
420040701,謝謝，已經很久沒有人向我表達過好意了~
420040801,更多的百合~
420040901,下個學期，我也會在往日的百合園裡等著學長~
420041001,能為我戴上一朵百合嘛？今天是個適合裝扮一番好好慶祝的日子~
420041101,這是為我準備的嗎？
420041102,讓你費心了~
420042801,在這花園裡呆久了，外面的一切對我來說都很新奇呢~
420041301,抱歉，但是為了學長……
420041401,到了我消失的時候了嗎……
420041501,-1
420041502,-1
420041503,-1
420041504,-1
420041601,花開花落，春去秋來，我對您的感情永不褪變，一如那日第一次在百合園裡遇見您的時候我所感受到的那樣~
420041701,你回來了~
420041801,我會在這裡等著你的。
420041901,請好好享受這片刻的安寧吧，我會守著你的~
420042001,你的打工請別錯過了時間~
420042101,任務獎勵我會幫你收著的，別忘了來領就好~
420042201,學校裡的事情一定很忙吧……又有新的事件了，請別太操勞了~
420042301,沒想到，你也這麼無趣啊~
420042401,謝謝。
420042501,謝謝你的禮物，那我就不客氣的收下了~
420042601,你回來了呢，學長~
420050201,把溶液A加到溶液B裡，再加上溶液C的話……唔哇！……又失敗了啊。
420050202,可以把物質變成完全不同的另一個物質，實驗真有趣呢。
420050203,加點木炭，加點硫酸，加點氰化鉀，再加點雞翅？
420050204,這是我做的新作品唷。你要喝喝看嗎？沒事的，只是碳酸水啦！
420050205,不要礙事！不然就灌你喝濃硫酸哇！
420050301,試試看新作品！
420050401,氫氦鋰鈹硼，碳氮氧氟氖，背出下面的元素表，我就承認你為主人哦！
420050501,-1
420050601,全部喝下去吧！
420050701,這藥水的配方是什麼？味道還不錯~
420050801,更多的方程！更多的藥劑！
420050901,別的不說，在化學上可是沒有人能超過我的~
420051001,哈！新藥品研製成功！
420051101,有白大褂嗎？還是那身衣服穿著最讓我安心~
420051102,這身衣服不錯，穿上以後，就算實驗再爆炸也不用怕了~
420052801,今天去抓一個人來試藥，會是誰這麼幸運呢？
420051301,哈！把他們都拖回實驗室，我正好有一批新藥想試試~
420051401,劑量不夠了~
420051501,-1
420051502,-1
420051503,-1
420051504,-1
420051601,喝下這瓶藥，你就永遠不能離開我了~
420051701,進來小心點，別把我的藥劑瓶碰翻了！
420051801,啊！這房間正適合放我新買的儀器！
420051901,嗯……看起來沒有醒的樣子，是不是昨天給他喂太多藥了……
420052001,啊，到了打工時間了~
420052101,那個，領完任務獎勵，能不能幫我買一點新的試劑呢？
420052201,學園裡發生什麼了？！剛剛我在實驗室裡正配著藥水，突然桌子上的東西都飛起來了~
420052301,啊~嗯……知道了，你可以走了。
420052401,給我的禮物？謝謝~話說，既然來了，要不你留下來幫我試試新產品？
420052501,嗯，看上去對我的研究很有幫助呢~能收到這樣的禮物，我很開心~
420052601,歡迎回來~要不要試試看喝一點這個？
420060201,質數，多麼完美的存在！
420060202,生命，空間，時間！這世上的一切都可以用數字來衡量，真是太美妙了！
420060203,最重要的課程！第一是數學，第二是數學，第三當然還是數學~
420060204,等你先學會微積分了再來找我吧！
420060205,嗯？我？我可是完美的黃金比例喔~
420060301,今天我有百分之百的機率擊敗你。
420060401,你知道嗎？人與人相遇的機率是五千分之一，相知的機率是兩億分之一，能夠與主人相伴，全虧了我精密的計算呢！
420060501,-1
420060601,不等式！
420060701,腦袋一下子變得清醒多了，是這個飲料的功勞嗎~
420060801,即使每次只能提升百分之二十，十次以後，你也會比現在強六倍，所以不要小看每次的積累啊！
420060901,有什麼新的問題可以給我消遣消遣麼？
420061001,沒什麼問題是我算不出來的~
420061101,裝備提升的數值和我對敵人造成的傷害到底是什麼關係？這可要好好研究研究~
420061102,把這身裝備給我，你的隊伍能變強好幾倍！
420062801,來得正好，給我出兩道題打發打發時間~
420061301,計算之內的結果。
420061401,糟糕，失算~
420061501,-1
420061502,-1
420061503,-1
420061504,-1
420061601,數學以外的事情，也就屬你比較讓人感興趣了……很奇妙，這是少數用數字無法解釋的事情~
420061701,噓，安靜，只差一步就解完了~
420061801,要讓我待在這裡麼？……對於我來說，只要能有一張稿紙，一支鉛筆，在哪裡都不會無趣的~
420061901,時刻動用大腦可是很耗費體力的，小憩是必要的日常活動……誒~已經睡著了嗎？
420062001,喂，到了你打工的時間了……如果有需要記帳之類的事情，可以交給我來處理~
420062101,別忘了任務獎勵~
420062201,發生了新的事件不趕快處理可不行，我才不想在這種無聊的事情上耽誤解題的時間！
420062301,你是看不起我嗎？我可不需要這種東西！
420062401,你終於來了嗎？嗯，我爲什麽會知道？你的行動當然在我的計算之內~
420062501,哦哦，謝謝你的禮物！簡直就像是數學一樣美妙的東西啊~
420062601,稍微等一會，這道題馬上就解完了~
420070201,別人搶不走的東西有兩個，一個是已經吃下肚的食物，另一個是心中的夢想。所以！有夢想的吃貨才是最強的！
420070202,啊啊~如果能實現一個願望的話，那就要絕對吃不胖的身體和吃不完的食物吧。啊咧？這樣願望就變成兩個了呢。
420070203,我最強的時候，是有人搶我手中食物的時候！
420070204,天啊！我的衣服又瘦了！
420070205,甜食，那就是，生命的原動力！是我的生命之光！
420070301,今天的戰場上有吃的東西嗎？
420070401,主人，看到您真的是太開心了！請問有什麼吃的嗎？放心，我的食量也就您的幾倍而已！
420070501,-1
420070601,零食就是一切！
420070701,飲料喝完了嗎？沒有了嗎？
420070801,吃下去的東西都會變成我的力量！
420070901,年級提升了，食堂的飯菜會不會也跟著升級呢？
420071001,飯！量！大！增！
420071101,穿的東西再好，也不如一頓熱飯來的實在~
420071102,哦哦哦！有了這身裝備，以後孟獲別想再和我搶吃的啦！哈哈哈哈！
420072801,學長要帶我去吃好吃的東西嗎？
420071301,啊，打完一架又餓了~
420071401,好餓，早知道吃了飯再來就好了~
420071501,-1
420071502,-1
420071503,-1
420071504,-1
420071601,哎呀~我不太擅長處理這種複雜的感情啦……不過我劉禪保證，以後只要有我一口吃的，就絕對少不了你的份！
420071701,喲，學長好！
420071801,房間裡~有沒有吃的呢~♪
420071901,不知不覺又到了該吃飯的時候啦！快起來！今天食堂可是有醬汁豬肉定食販售的啊！再不走就搶不到第一口了！
420072001,吃飽了以後，就可以去打工了~
420072101,不好好領任務獎勵，可是會吃不起飯的！
420072201,每次有新的事件發生，都代表……可能有蹭飯的機會！我們快去看看！
420072301,這個也太難吃了吧...
420072401,嗯……比起這個，我還是更想要好吃的呢~
420072501,這也太好吃了吧~謝謝你！你真懂我~
420072601,歡迎回來！喂喂，又帶什麼吃的東西嗎？
420080201,害怕？我的字典裡沒有這個詞！
420080202,無敵可真寂寞啊~
420080203,噓，安靜點！啊……好不容易小兔子們才靠過來的……
420080204,人生就是一直超越自我，超越極限的一個過程啊！
420080205,你，想和我一起回去嗎？
420080301,哈哈~成為我斧下的亡魂吧！
420080401,我才是王者，聽從我的指揮吧！我可不想因為你的愚蠢而敗北！
420080501,-1
420080601,直面死亡吧。
420080701,多謝！
420080801,我的巨斧無人能擋！
420080901,成為強者，在學習上也不能認輸！
420081001,更強！更強！我要保護更多！
420081101,精良的裝備，謝謝你！
420081102,我……我……我真的可以穿這麼可愛的衣服嘛！
420082801,今天要順路去看看我養的小動物嗎？
420081301,哼，不自量力！
420081401,是我敗了……我無話可說……
420081501,-1
420081502,-1
420081503,-1
420081504,-1
420081601,如今我所要守護的事物又多了一員~
420081701,歡迎回來~
420081801,打擾了~
420081901,睡……睡著了的學長也好可愛……怎麼辦，怎麼辦~我要控制不住自己了~
420082001,學長，今天的打工也別忘了~
420082101,你的任務獎勵別落下了！
420082201,學校裡是不是發生什麼事了？我可得趕快去看看才行！
420082301,這種精緻的東西，實在是不適合我~
420082401,嗯，為我準備的禮物？謝了啊~
420082501,這是什麽？也太可愛了吧……咳嗯！謝謝你的禮物，還有，請記住，你剛才什麽也沒看見！
420082601,哦！你終於回來啦！
430010201,世界都是由神所創造的，所以得要好好感謝神呢。
430010202,我來淨化您的原罪吧，讓我們一起等待救贖之時的到來。
430010203,若懷虔誠的信仰之心，在神的指引下，人們是不會迷茫的。
430010204,世界的一切都起源於愛與寬恕。
430010205,讓神來帶給大家救贖吧。
430010301,主啊，請賜我力量。
430010401,痛苦，悲傷，迷茫。我來為主人掃除負面情緒吧。來吧，讓我來引導您吧！朝著那閃耀著光芒，讓人憐愛的世界！
430010501,-1
430010601,主的恩惠！
430010701,請不要煩惱。
430010801,為你祈福。
430010901,有機會接觸更多的人，讓他們都理解主的偉大便是我能做的事情。
430011101,華麗的鎧甲真是一點都不適合我。
430011102,使用武器只是爲了給予他們救贖。
430012801,請勿擔心我，我會保護好自己的。
430011301,主會引領我們走向勝利。
430011401,難道，主認為他們才是對的嗎？
430011501,-1
430011502,-1
430011503,-1
430011504,-1
430011601,學長的心意無需冗長的誓言來表達，我早已明白，也早已在心中接受了~
430011701,學長？請等我整理好衣裝再進來！
430011801,要不要在空出來的角落裡給流浪的小傢夥們安個家呢？
430011901,獨自享受午休的閒暇時光，也是主給予我的恩賜呢~
430012001,任何事情都不能任性而為唷！就算是簡單的打工也不要遲到！
430012101,真是的，難道領取獎勵這麼重要的事情學長你也會忘記嗎？
430012201,學長，積極面對新的挑戰可是很重要的唷！
430012301,主啊，原諒他的無禮吧。
430012401,謝謝你。
430012501,你的禮物，我很喜歡~主會保佑你的~
430012601,歡迎回來！愿主賜予學長祝福~
430020201,人的價值是什麼？死了的話大家都是一樣的。
430020202,性命很重要？與我無關。我只要執行命令就好。
430020203,血，和一般的水有什麼區別呢……
430020204,我不聽也不想知道原因。只要告訴我誰是目標就可以了。
430020205,所有都無關緊要……包括我。
430020301,執行……命令……
430020401,我只會執行攻擊命令。我沒有防禦程式。請注意別進入我的攻擊範圍內。
430020501,-1
430020601,攻擊程式……啟動……
430020701,能力提升！
430020801,機器是不需要飲食的，給我燃料就好~
430020901,升學？命令收到！
430021001,命令不再是唯一？對不起，我暫時還無法理解這句話的含義，但我會努力嘗試的。
430021101,新的武器，又有什麽新命令了嗎？
430021102,明白，更強力的裝備是爲了更好的執行命令。
430022801,進入預熱模式，隨時準備出擊。
430021301,執行完畢，等待下一步指示。
430021401,命令……無法繼續執行……
430021501,-1
430021502,-1
430021503,-1
430021504,-1
430021601,戴上戒指？不是命令，只是請求？嗯，好吧，我答應你了~
430021701,學長，是有新的命令……欸，只是來和我聊天？
430021801,收到命令，立刻休息。
430021901,沒有待執行的命令，待機中……無聊……
430022001,執行長期命令：提醒學長該去打工了！
430022101,雖然沒有命令，但我還是想提醒你，現在可以去領任務獎勵。
430022201,有意外情況，請立刻下達命令！
430022301,你是在爭當我刀下的亡魂嗎？
430022401,雖然不懂，但還是謝謝你~
430022501,唔……我第一次覺得有這樣比命令更能左右我的東西……我很喜歡~
430022601,學長~你回來了~
430030201,黑衣適合在夜晚行動，我的工作不適合讓人看見。
430030202,自由？我沒有那種權利。
430030203,我從沒在白天行動過，原來陽光，是這麼溫暖啊……
430030204,新的任務嗎，收到了。必定在期限之內完成。
430030205,一起上學什麼的，以前的我從來沒有這種經歷，我只要完成任務就好了。
430030301,任務開始！
430030401,暗殺的委託？幫我準備好目標的情報吧，還有報酬也別忘了。
430030501,-1
430030601,夜行潛伏。
430030701,這是我努力的成果。
430030801,我在等待下一個任務目標的確定。
430030901,學園的制度還真是麻煩啊，竟是一些我不太懂的事情。
430031101,爲什麽，要給我這麼好的武器？
430031102,謝謝你，這件武器很趁手。
430032801,我會靜靜地等目標自己送上門來。
430031301,我的目標名單上又少了幾個名字。
430031401,任務……失敗了……
430031501,-1
430031502,-1
430031503,-1
430031504,-1
430031601,嗯，今後你就是我的目標了，當然，是另一種意義上的~
430031701,我還以為有新的任務呢，原來是學長你啊？
430031801,燈壞了？無所謂，不如說黑暗的環境更適合我。
430031901,真是難得，學長這樣的大忙人竟然也有能閑下來睡午覺的時間……
430032001,派發給我的任務我一定會努力完成，所以學長打工也要加油呀~
430032101,你沒想過今天有忘記什麽重要的事情嗎？去領任務獎勵啦！
430032201,這次的任務需要學長的配合，請學長隨我前去目標地點吧。
430032301,想趕我走就直說，不要這麼拐彎抹角的！
430032401,我會努力完成任務的。
430032501,嗯，你意外的挺討人喜歡的嘛~
430032601,你回來了呀，學長！
430040201,人類什麼的……最好全部都消失！全部……
430040202,人類？他們最擅長的不就是背叛嗎？還有，互相殘殺……
430040203,魂魄……與我……合為一體……我也分不清楚，這股怨恨的感情到底是我，還是他。
430040204,不知道你還能撐多久，對於我這種永生的靈魂……一切不過是滄海一粟。
430040205,你所想的、所厭惡的、所期望的，一切的一切我都能為你實現。
430040301,全身上下，都破綻百出呢~
430040401,區區人類，居然能夠將我召喚出來？看來你有什麼我不知道的秘密呢？難道你不知道本大人最憎恨的就是人類？
430040501,-1
430040601,貫穿吧！
430040701,明明是人類的飲品，卻讓我感受到了力量的提升……
430040801,又是偽裝成日常食品的魔藥？人類真是種不擇手段想要變強的生物啊~
430040901,新學期？跟我漫長的經歷相比，還真是沒什麽實感呢。
430041101,區區人類，難道你認為這樣的裝備能配上我這樣的劍神嗎？
430041102,給我的防護用具？明白了，我不會讓你失望的！
430042801,魂魄……很興奮，他在期待著殺戮……
430041301,又是一場無聊的勝利！還不夠！
430041401,人類！你就這點本事嗎？
430041501,-1
430041502,-1
430041503,-1
430041504,-1
430041601,我這樣的人，真的可以嗎……人類，可別欺負她喔，本大人會一直盯著你的！
430041701,哈哈，人類，你是來和本大人聊天的嗎？
430041801,最好不要給我安排室友喔，不然魂魄會生氣的！
430041901,至少在時常走神這點上，你果然還是人類嘛！
430042001,人類果然還是會爲了物質而忙碌啊~
430042101,每日任務完成了，別忘了領獎。
430042201,雖然不知道你到底在忙什麽，但如果你再不去解決那個事件，可能會有大麻煩喔~
430042301,人類……果然都不是好東西！
430042401,嗯，你竟會送給我這樣的人禮物，真是稀奇呢~
430042501,唔……區區人類……竟然也有這樣的美感嗎……哼，別期望用這種程度的東西收買我~
430042601,啊拉~人類你回來啦~
430050201,這裡的秩序由我來守護！
430050202,我的機甲葫蘆中，可是大有乾坤哦~！
430050203,只要有不公平的事，一定就會出現糾正它的人，我正是這種角色唷。
430050204,酒？好啊！這才是點綴人生的調味料嘛！
430050205,己所不欲勿施於人。否則，遲早會有正義的俠客來懲罰你唷！
430050301,唷─喔！正義的俠客來啦！
430050401,又有麻煩了嗎？真是的，這世道真是不太平呢~那就交給我這個正義的俠客吧！給我一個小時就能擺平這些麻煩了唷！
430050501,-1
430050601,接受正義的審判吧！
430050701,俠客在成長~
430050801,只要是心懷正義之人，一定能理解我的所作所為！
430050901,不會吧？這麼繁瑣的手續我還是第一次見到。
430051101,普通的酒壺我可看不上！
430051102,機甲葫蘆是非賣品！
430052801,任何不平之事，遇到我這位正義的俠客，都無法繼續存在！
430051301,你們這些只會欺負弱小的懦夫，讓我告訴你們什麽才叫做正義！
430051401,那個，俠客也有失手的時候，撤退也不是什麽丟人的事情。
430051501,-1
430051502,-1
430051503,-1
430051504,-1
430051601,雖然俠客總是伴隨著孤獨，但和你相處久了，漸漸覺得有人牽掛才是最大的幸福啊~
430051701,爲了正義，乾杯！
430051801,嗯，正好葫蘆裡的酒喝完了，該休息了~
430051901,這裡一個人都沒有，正好，就讓我給葫蘆補充一點彈藥和美酒吧~
430052001,記得按時去打工，不要遲到唷！
430052101,財富的積累可是很重要的事情，不能輕易對待！
430052201,正義可不能只是嘴上說說，讓我們現在就行動起來吧！
430052301,學長，難道……你是故意惹我生氣的？
430052401,謝謝學長~
430052501,果然，只有學長最懂我了~
430052601,喲！學長！
430060201,我可沒有害怕的東西！啊哈哈哈哈哈！
430060202,我要成為新世界的王！快，服從我吧！
430060203,呵呵呵，你也終於注意到我的魅力啦？啊嗯，果然這世上沒有什麼東西能夠和我的美相提並論呢！
430060204,這個世界已經是我的啦！
430060205,啊啦，竟然讓本小姐繞遠路！本小姐的前行之路上怎麼能有障礙存在呢。
430060301,雷公，電母！聽我號令！
430060401,絕對無敵的最強女王，張角大人駕到！快跪下求饒吧！
430060501,-1
430060601,雷電召來！
430060701,本小姐變強了，這有什麽稀奇的？
430060801,你還在擔心什麽，有本小姐在，誰能囂張？
430060901,新學期？那意味著有新的學妹會臣服於本小姐了吧？
430061001,雷電的力量！現在的我如同雷神降臨一般，無人能當~
430061101,我只需要使用雷電本身的力量，硬幣什麽的我可用不上。
430061102,沒問題，你就在一旁看著我的表演吧~
430062801,本小姐親自出馬，你們這些不長眼的就快快投降吧。
430061301,我剛才說什麽來著，你還要繼續反饋嗎？
430061401,什麽！本小姐竟然會輸？
430061501,-1
430061502,-1
430061503,-1
430061504,-1
430061601,學、學長，你能答應本小姐的這個請求嗎？哼，我可不想聽到拒絕的聲音喔！
430061701,嗯？你來找本小姐玩嗎？
430061801,這間屋子還湊合吧，本小姐就住這了。
430061901,竟然把本小姐一個人晾在這裡，看來學長是想嘗嘗電擊的滋味了！
430062001,你定下的打工時間，是準備推遲嗎？否則你還在這做什麽？
430062101,你上次說的那個很難的任務，已經順利完成了？獎勵是什麽能給本小姐開開眼界嗎？
430062201,什麽？竟然有人無視本小姐的威懾在學園搗亂？你快帶路，本小姐讓他們有來無回！
430062301,你是在耍本大爺嗎？
430062401,謔~禮物啊，本大爺就勉強收下了~
430062501,嗯，本大爺喜歡的就是這個~
430062601,歡迎回來，學長！
430070201,不要……不要再欺負我了……我……我很強的……
430070202,不行……不要碰我……我不配感受……人類的溫暖……
430070203,你們……你們都是壞人……
430070204,嗚嗚嗚嗚……要壞掉了……要壞掉了……
430070205,求求你們，不要再看我了……
430070301,那個……我，能不去嗎？
430070401,主人……選……選我……不後悔嗎……我……會盡全力努力的……
430070501,-1
430070601,去……去死吧……
430070701,我……我會繼續努力的。
430070801,這是學長你特意為我準備的嗎？
430070901,新學期？請……請多多關照。
430071001,機巧義肢，在回應我！
430071101,義肢……升級？謝、謝謝你！
430071102,學長……請把任務交給我吧！
430072801,這次退治行動，我……我可不會拖後腿！
430071301,這是特訓的成果！
430071401,學長……對不起……
430071501,-1
430071502,-1
430071503,-1
430071504,-1
430071601,我……真的可以嗎？……嗯，明白了……魏延不才，從今以後，請多指教。
430071701,學長，真的是你嗎？
430071801,學長，請你也好好休息~
430071901,學長~學長~難道……睡著了？
430072001,學長……打工，是不是快遲到了？
430072101,那個……學長你是不是漏領了獎勵？
430072201,教室外似乎發生了什麽事情，學長快過去看看吧！
430072301,請……請您慎重考慮！我……配不上這樣的禮物……
430072401,謝謝你……謝謝你……謝謝你的禮物……
430072501,我……真的可以嗎？我會加油的……
430072601,歡~歡迎回來，學長~
430080201,約會……？有這時間的話可以處理多少個BUG……啊不是……啊咧？你說什麼？
430080202,好睏啊……又是BUG嗎？咦，還有這麼多嗎？
430080203,什麼？電影？今天要把這個程式完成呢……要約我的話記得要提前一週預約喔。
430080204,工作又堆積如山了……今天要加班，明天也要加班啊……
430080205,啊咧？手機，壞掉了嗎？……這一個月裡，電話和訊息都沒有嗎……嗚……
430080301,不接受訊息傳輸。
430080401,怎麼了？你叫我嗎？又發現什麼BUG了嗎？……啊啊~沒有的話就好啦，那我回去工作囉。
430080501,-1
430080601,刪除，刪除，刪除！
430080701,BUG修復成功。
430080801,程式優化終於完成了。
430080901,系統升級？不是？新學期什麽的都無所謂啦！
430081101,電腦運轉得很慢，能給我換些更好的部件嗎？
430081102,新設備能讓電腦的數據處理速度提高嗎？
430082801,真麻煩，出門在外可沒法處理BUG啊！
430081301,我只是想快些回家處理程式的BUG罷了。
430081401,戰鬥裝置的程式竟然有BUG！
430081501,-1
430081502,-1
430081503,-1
430081504,-1
430081601,程式沒能分析出你現在這行為的目的，所以，我會遵循我內心的想法，以後還請多多指教。
430081701,工作中，學長請回吧。
430081801,能讓我的設備連接上網絡的地方，就是好地方~
430081901,沒人幹擾的工作著，處理BUG也稍微有了些動力~
430082001,日程表中顯示你現在應該去打工了，你怎麼還在這？
430082101,自動領取任務獎勵？抱歉，現在還沒有這樣的功能呢~
430082201,敵人剛才的襲擊破壞了校園的網路~這可不能坐視不管了，出發吧！
430082301,都說了，不要用這種所謂的禮物啦、約會啦來煩我了！
430082401,哦，你這麼認真嗎？那還是謝謝你了。
430082501,能收到這樣的禮物，我很開心。哦，約會啊，原來有趣的事也不只有寫代碼嘛~
430082601,歡迎回來，bug修復完之前請不要打擾我哦~
440010201,熊熊，你看到我的水晶鞋了嗎？
440010202,王子大人肯定會從那個星星來迎接我的。
440010203,姐姐真是個懶鬼啊，嗯，再這麼懶下去肯定會起不來的，要告訴她嗎……？還是算了。
440010204,為什麼不穿蓬蓬裙？因為……太大了……容易摔倒啦……
440010205,啊咧？這是哪裡？……姐姐呢？奇怪了。
440010301,庶民，走開……
440010401,我聽到馬的聲音了。你就是我的王子大人嗎？是會來親吻我嗎？還是說會幫我穿上水晶鞋呢？
440010501,-1
440010601,熊熊，去吧。
440010701,我變強了？這是當然的~
440010801,庶民的食物？我勉強嘗嘗吧。
440010901,新學期，我能遇見我的王子大人嗎？
440011101,這樣的飾品，能讓王子大人注意到我嗎？
440011102,誒，這是什麽？庶民使用的物品，我沒見過呢~
440012801,我親自出馬，王子大人一定能看到我華麗的身姿~
440011301,粗俗的壞蛋們，現在該意識到我們之間的差距了吧？
440011401,我竟然失敗了？
440011501,-1
440011502,-1
440011503,-1
440011504,-1
440011601,勉強讓你做我的王子大人，也不是不行，嗯，就當是給你的獎勵了~
440011701,誒，只是學長嗎？
440011801,嗯，偶爾嘗試一下庶民的居所也是一種特別的體驗嘛~
440011901,悠閒的下午茶真是一天最愜意的時光，要是身邊能有王子大人陪著我就更好了。
440012001,打工？原來庶民還需要進行這樣的活動？我可以跟著你去參觀一下嗎？
440012101,嗯，雖然我不清楚那個所謂的任務獎勵到底有多重要啦，但估計對你挺重要的，所以要記得去領取啊。
440012201,這些破壞學園秩序的人，真是連粗俗的庶民都不如！可不能讓他們繼續囂張下去，快去把他們都解決掉吧！
440012301,這樣粗俗的東西，不適合我~
440012401,謝~謝~
440012501,區區庶民，竟然能如此瞭解我的喜好，看來你是做足了功課的嘛~勉強表揚你一下~
440012601,你回來了~
440020201,今天也元氣滿滿的去遊樂園巡邏啦！
440020202,我想要那個糖果和霜淇淋！啊，還有甜甜圈！看起來都好好吃啊！
440020203,我是守護遊樂園的美少女！壞人在哪！我會保護大家的！
440020204,小木馬！快去幹掉那些壞蛋！
440020205,嗯！多虧了我，今天的遊樂園也很和平呢！
440020301,啊！那邊那個人！你在幹什麼！說的就是你！
440020401,篤！篤！篤！我是在遊樂園保護公主的白馬王子唷！今天的特別保護對象就是你啦！
440020501,-1
440020601,我可是很厲害的！
440020701,今天的我比昨天更強！
440020801,就算沒有壞蛋，我也要堅持維護遊樂園的秩序。
